fec_id,state,district,incumbent,candidate_name,party,primary_votes,runoff_votes,general_votes,ge_winner
H8MA08071,MA,07,TRUE,"Capuano, Michael E.",D,32445,0,210794,W
H8MD01094,MD,01,TRUE,"Harris, Andy",R,44599,0,214204,W
H8MD03082,MD,03,FALSE,"Harris, Thomas E. ""Pinkston""",R,5874,0,0,N
H8MD07042,MD,02,FALSE,"Bly, Ray ",W,0,0,22,N
H8MD07067,MD,07,FALSE,"Owens-Bey, Ronald M.",L,0,0,8211,N
H8ME01120,ME,01,TRUE,"Pingree, Chellie",D,31965,0,236363,W
H8MI05108,MI,14,FALSE,"Schwartz, Leonard",L,0,0,3968,N
H8MI08086,MI,04,FALSE,"Zimmer, George M.",U,0,0,3506,N
H8MI09068,MI,14,TRUE,"Peters, Gary",D,41230,0,270450,W
H8MI09084,MI,14,FALSE,"Campbell, Douglas",G,0,0,2979,N
H8MI11247,MI,11 - UNEXPIRED TERM,FALSE,"Tatar, John J.",L,0,0,21243,N
H8MI12096,MI,02,FALSE,"Opalicky, William J.",G,0,0,2715,N
H8MI13185,MI,14,FALSE,"Waters, Mary",D,2919,0,0,N
H8MI14092,MI,12,FALSE,"Secula, Richard J.",L,0,0,9867,N
H8MN03077,MN,03,TRUE,"Paulsen, Erik",R,18672,0,222335,W
H8MN06047,MN,02,TRUE,"Kline, John",R,15859,0,193587,W
H8MN06070,MN,06,FALSE,"Immelman, Aubrey",R,1242,0,0,N
H8MO09153,MO,03,TRUE,"Luetkemeyer, Blaine",R,79661,0,214843,W
H8MP00041,MP,00,TRUE,"Sablan, Gregorio Kilili Camacho",I,0,0,9829,W
H8MS03026,MS,01,FALSE,"Bourland, Jim R.",C,0,0,2390,N
H8MS03067,MS,03,TRUE,"Harper, Gregg",R,78735,0,234717,W
H8MS05179,MS,04,FALSE,"Claunch, Robert W.",R,0,0,2108,N
H8NC07044,NC,07,TRUE,"McIntyre, Mike ",D,0,0,168695,W
H8NC07051,NC,07,FALSE,"Crow, Randy",R,5012,0,0,N
H8NC11061,NC,11,FALSE,"Campbell, Spence ",R,1799,0,0,N
H8NE02129,NE,02,TRUE,"Terry, Lee",R,27998,0,133964,W
H8NJ01192,NJ,01,FALSE,"Chapman, Margaret",R,0,0,1177,N
H8NJ02133,NJ,02,FALSE,"Stein, Gary",D,1327,0,0,N
H8NJ03073,NJ,06,TRUE,"Pallone, Frank, Jr.",D,16593,0,151782,W
H8NJ04014,NJ,04,FALSE,"Froelich, Brian P.",D,12110,0,107992,N
H8NJ05052,NJ,05,TRUE,"Garrett, Scott",R,24709,0,167503,W
H8NJ07041,NJ,03,FALSE,"Shapiro, Robert",B,0,0,1104,N
H8NM01257,NM,01,FALSE,"Lujan Grisham, Michelle",D,19111,0,162924,W
H8NM03196,NM,03,TRUE,"Lujan, Ben R.",D,53908,0,167103,W
H8NV00065,NV,04,FALSE,"Leeds, Robert X.",R,165,0,0,N
H8NV01196,NV,03,FALSE,"Dyer, Chris",R,2298,0,0,N
H8NV03036,NV,01,FALSE,"Titus, Dina",D,0,0,113967,W
H8NV03085,NV,04,FALSE,"Fitzgibbons, Floyd",I,0,0,9389,N
H8NY03052,NY,14,FALSE,"Gibbons, Willam F., Jr.",R,0,0,21755,N
H8NY05081,NY,06,FALSE,"Chou, Evergreen C.",G,0,0,1913,N
H8NY06048,NY,05,TRUE,"Meeks, Gregory W.",D,9920,0,167836,W
H8NY07046,NY,14,TRUE,"Crowley, Joseph",D,0,0,120761,W
H8NY15122,NY,13,FALSE,"Schley, Craig",R,598,0,12147,N
H8NY19058,NY,16,TRUE,"Engel, Eliot L.",D,12856,0,179562,W
H8NY20056,NY,17,TRUE,"Lowey, Nita M.",D,0,0,171417,W
H8NY21203,NY,20,TRUE,"Tonko, Paul D.",D,0,0,203401,W
H8NY24066,NY,22,TRUE,"Hanna, Richard L.",R,10627,0,157941,W
H8NY26087,NY,27,FALSE,"Bellavia, David G.",R,7830,0,0,N
H8NY29032,NY,27,FALSE,"Collins, Chris",R,11677,0,161220,W
H8OH01043,OH,01,TRUE,"Chabot, Steve",R,57496,0,201907,W
H8OH02074,OH,02,FALSE,"Smith, William R.",D,10176,0,137082,N
H8OH02090,OH,02,FALSE,"Krikorian, David",D,10116,0,0,N
H8OH03098,OH,10,FALSE,"Esrati, David",D,2952,0,0,N
H8OH05036,OH,05,TRUE,"Latta, Bob",R,76477,0,201514,W
H8OH07099,OH,10,FALSE,"Neuhardt, Sharen Swartz",D,7705,0,131097,N
H8OH11141,OH,11,TRUE,"Fudge, Marcia L.",D,65333,0,258378,W
H8OH11166,OH,11,FALSE,"Powell, Isaac",D,3169,0,0,N
H8OH14103,OH,14,FALSE,"Macko, David",L,221,0,11536,N
H8OH15076,OH,15,TRUE,"Stivers, Steve",R,70191,0,205277,W
H8OK03047,OK,03,FALSE,"Robbins, Frankie",D,8429,0,0,N
H8OR01197,OR,02,FALSE,"Tabor, Joe",L,0,0,7025,N
H8OR03045,OR,03,FALSE,"Lopez, Delia",R,8237,0,0,N
H8OR05107,OR,05,TRUE,"Schrader, Kurt ",D,51652,0,177229,W
H8PA01153,PA,01,TRUE,"Brady, Robert A.",D,42744,0,235394,W
H8PA01187,PA,01,FALSE,"Featherman, John",R,10288,0,41708,N
H8PA05071,PA,05,TRUE,"Thompson, Glenn",R,49941,0,177740,W
H8PR00062,PR,00,TRUE,"Pierluisi Urrutia, Pedro R.",N,0,0,905066,W
H8SC01082,SC,07,FALSE,"Jenerette, Katherine",R,1457,0,0,N
H8SC02098,SC,02,FALSE,"Black, Phil",R,5557,0,0,N
H8SC03062,SC,03,FALSE,"Doyle, Brian Ryan B.",D,4782,0,84735,N
H8TN02069,TN,02,TRUE,"Duncan, John J., Jr.",R,36335,0,196894,W
H8TN05252,TN,05,FALSE,"Miglietta, John",G,0,0,5222,N
H8TN09056,TN,09,FALSE,"Lunati, Ernest",R,368,0,0,N
H8TX03065,TX,03,FALSE,"Pierce, Harry",R,4848,0,0,N
H8TX04139,TX,04,FALSE,"Hathcox, VaLinda",D,7389,0,60214,N
H8TX05052,TX,05,FALSE,"Ashby, Ken",L,0,0,4961,N
H8TX07066,TX,07,FALSE,"Parks, Drew",L,0,0,4669,N
H8TX21125,TX,23,FALSE,"Blunt, Jeffrey C.",L,0,0,5841,N
H8TX22073,TX,14,FALSE,"Harper, George",R,813,0,0,N
H8TX22107,TX,22,TRUE,"Olson, Pete",R,35838,0,160668,W
H8TX22180,TX,09,FALSE,"Wieder, John",L,0,0,1609,N
H8TX28013,TX,23,FALSE,"Rodriguez, Ciro D.",D,18237,13038,0,N
H8TX28203,TX,35,FALSE,"Leone, Ross Lynn",L,0,0,4082,N
H8UT02164,UT,03,FALSE,"Jenkins, Brian",R,0,0,0,N
H8UT02214,UT,04,FALSE,"Gray, Kenneth",R,0,0,0,N
H8UT03089,UT,03,TRUE,"Chaffetz, Jason",R,0,0,198828,W
H8VA01147,VA,01,TRUE,"Wittman, Robert J. ""Rob""",R,0,0,200845,W
H8VA11062,VA,11,TRUE,"Connolly, Gerald E. ""Gerry""",D,0,0,202606,W
H8WA01051,WA,01 - UNEXPIRED TERM,FALSE,"Ruderman, Laura",D,26045,0,0,N
H8WA05144,WA,05,FALSE,"Yearout, Randall L.",R,11894,0,0,N
H8WA07132,WA,07,TRUE,"McDermott, Jim",D,124692,0,298368,W
H8WA07181,WA,07,FALSE,Goodspaceguy,E,1387,0,0,N
H8WA08080,WA,08,FALSE,"Arnold, Keith",D,7144,0,0,N
H8WA08098,WA,09,FALSE,"Orlinski, John",R,6624,0,0,N
H8WA09047,WA,09,FALSE,"Postma, Jim",R,27616,0,76105,N
H8WI01024,WI,01,TRUE,"Ryan, Paul",R,65700,0,200423,W
H8WI05124,WI,04,FALSE,"Raymond, Robert R.",I,0,0,9277,N
H8WI09050,WI,05,TRUE,"Sensenbrenner, F. James, Jr.",R,89370,0,250335,W
H8WY00148,WY,00,TRUE,"Lummis, Cynthia M.",R,73153,0,166452,W
